pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AL	NC_063214.1	5800001	5900000	0.0003630452927218	85321	1481844	4081705588	3100706
AL	NC_063214.1	5900001	6000000	0.0005825721257375	83686	2309467	3964259356	3172108
AL	NC_063214.1	6000001	6100000	0.0004074473495327	83571	1567605	3847380531	3531928
AL	NC_063214.1	6100001	6200000	0.0004608856163307	84895	1827301	3964760312	3405358
AL	NC_063214.1	6200001	6300000	0.0001994683470508	84187	817742	4099607843	2837336
AL	NC_063214.1	6300001	6400000	0.0002718413796462	75907	978768	3600511450	2865482
AL	NC_063214.1	6400001	6500000	0.0002229599468201	84877	873949	3919757842	3543110
AL	NC_063214.1	6500001	6600000	0.0001898314599566	81922	712338	3752476013	3525602
AL	NC_063214.1	6600001	6700000	1.448367719238026e-05	82568	53549	3697196457	3836966
AL	NC_063214.1	6700001	6800000	2.292225530240216e-05	80578	82784	3611511996	3731636
AL	NC_063214.1	6800001	6900000	3.327571531992243e-05	80450	119247	3583604405	3804298
AL	NC_063214.1	6900001	7000000	1.976646176443294e-05	81903	71855	3635197885	3913316
AL	NC_063214.1	7000001	7100000	1.4810013030620391e-05	79560	52249	3527950981	3814246
AL	NC_063214.1	7100001	7200000	8.724496848032707e-06	81402	31683	3631498819	3831894
AL	NC_063214.1	7200001	7300000	1.5863367815127362e-05	79420	54511	3436281667	4096866
AL	NC_063214.1	7300001	7400000	0.0002890747327649	81365	1027267	3553638155	4085108
AL	NC_063214.1	7400001	7500000	0.0005384260766534	82200	1940022	3603135294	4085020
AL	NC_063214.1	7500001	7600000	0.0006330919022762	79936	2216342	3500821906	3979156
AL	NC_063214.1	7600001	7700000	0.0001410023924722	81469	496051	3518032505	4225840
AL	NC_063214.1	7700001	7800000	0.0005593931880175	79318	1964661	3512128932	3821068
AL	NC_063214.1	7800001	7900000	0.0005936689385988	81114	2132428	3591948073	3905810
AL	NC_063214.1	7900001	8000000	0.0003979348882878	79359	1399679	3517356837	3810068
AL	NC_063214.1	8000001	8100000	0.0005788086903724	81137	2116739	3657061539	3691060
AL	NC_063214.1	8100001	8200000	0.0007240729387989	81203	2662503	3677119883	3646432
AL	NC_063214.1	8200001	8300000	0.000597308002368	81197	2159877	3616018857	3841608
AL	NC_063214.1	8300001	8400000	0.0005496727161466	75896	1922880	3498227115	3195162
AL	NC_063214.1	8400001	8500000	0.0005232428967952	79914	1834744	3506486206	3957088
AL	NC_063214.1	8500001	8600000	0.0007608783490159	79284	2711034	3563032124	3645584
AL	NC_063214.1	8600001	8700000	0.0007001269799592	80281	2499587	3570190939	3813644
AL	NC_063214.1	8700001	8800000	0.0007864153504127	80597	2788808	3546227828	3955930
AL	NC_063214.1	8800001	8900000	0.0006741177205685	80557	2433925	3610534074	3736838
AL	NC_063214.1	8900001	9000000	0.0006853321364706	83430	2499783	3647549658	4173296
AL	NC_063214.1	9000001	9100000	0.0004759266469007	78692	1699795	3571548286	3500996
AL	NC_063214.1	9100001	9200000	0.0003217156175123	81788	1190041	3699046410	3679524
AL	NC_063214.1	9200001	9300000	0.0005326253392715	81251	1966781	3692616282	3598026
AL	NC_063214.1	9300001	9400000	0.0006303779507926	82638	2331512	3698593831	3846790
AL	NC_063214.1	9400001	9500000	0.0007517509801752	83537	2845956	3785769590	3733126
AL	NC_063214.1	9500001	9600000	0.000732728101725	84414	2846549	3884863967	3573766
AL	NC_063214.1	9600001	9700000	0.0006770830664116	81587	2499907	3692171794	3661682
AL	NC_063214.1	9700001	9800000	0.0005993901048781	82092	2244825	3745181947	3586618
AL	NC_063214.1	9800001	9900000	0.0007451747450955	84161	2913300	3909552785	3445384
AL	NC_063214.1	9900001	10000000	0.0004835569882288	78121	1748378	3615660703	3244244
AL	NC_063214.1	10000001	10100000	0.0007653706885938	81854	2865213	3743562489	3545690
AL	NC_063214.1	10100001	10200000	0.0007426458116563	83840	2812925	3787707351	3781194
AL	NC_063214.1	10200001	10300000	0.0007080640403057	75303	2442960	3450196396	3245078
AL	NC_063214.1	10300001	10400000	0.000654576378706	82355	2368401	3618219473	4057604
AL	NC_063214.1	10400001	10500000	0.0010166196602256	82466	3719178	3658377017	3945562
AL	NC_063214.1	10500001	10600000	0.000780808360336	81260	2867863	3672940949	3661534
AL	NC_063214.1	10600001	10700000	0.0006858800468168	78760	2464473	3593154534	3440140
AL	NC_063214.1	10700001	10800000	0.0009947610679824	77455	3466643	3484900155	3547016
AL	NC_063214.1	10800001	10900000	0.0006561996399076	79448	2409001	3671140387	3317842
AL	NC_063214.1	10900001	11000000	0.0005821050970494	82087	2228029	3827537349	3320708
AL	NC_063214.1	11000001	11100000	0.0004479197487012	85030	1751317	3909890120	3608652
AL	NC_063214.1	11100001	11200000	0.0005456087505606	84720	2166684	3971131324	3348568
AL	NC_063214.1	11200001	11300000	0.0003708245333848	82540	1457153	3929494596	3070696
AL	NC_063214.1	11300001	11400000	0.0001370017694097	85587	554780	4049436751	3262800
AL	NC_063214.1	11400001	11500000	0.0005303676631022	83747	2131840	4019551244	3009558
AL	NC_063214.1	11500001	11600000	0.0003432728673027	83031	1311567	3820770952	3519830
AL	NC_063214.1	11600001	11700000	0.0003456961656344	82842	1312782	3797502346	3556688
AL	NC_063214.1	11700001	11800000	0.000390219047376	79380	1424664	3650934032	3375136
AL	NC_063214.1	11800001	11900000	0.0004971943341069	82294	1857353	3735668073	3660042
AL	NC_063214.1	11900001	12000000	0.0005400901081332	79624	1998876	3701004647	3252146
AL	NC_063214.1	12000001	12100000	0.0005739305261731	80865	2105905	3669268150	3592814
AL	NC_063214.1	12100001	12200000	0.0002139081404048	75089	765553	3578886706	2783398
AL	NC_063214.1	12200001	12300000	0.0005440655748139	80064	2066556	3798358315	3018674
AL	NC_063214.1	12300001	12400000	0.000559414041788	76905	2016120	3603985330	3049078
AL	NC_063214.1	12400001	12500000	0.0005763387007386	82464	2148739	3728257355	3719610
AL	NC_063214.1	12500001	12600000	0.0002036549705478	40440	379348	1862699442	1711116
AL	NC_063214.1	12600001	12700000	0.0008953062591704	78686	3176976	3548479604	3583244
AL	NC_063214.1	12700001	12800000	0.0003661055242902	74799	1211245	3308458681	3625012
AL	NC_063214.1	12800001	12900000	0.0003525793545835	42801	673799	1911056309	2009296
AL	NC_063214.1	12900001	13000000	0.0004328750943588	60018	1154508	2667069589	2864386
AL	NC_063214.1	13000001	13100000	0.0003916288607607	68781	1193853	3048429571	3315516
AL	NC_063214.1	13100001	13200000	0.0004184857209431	74291	1338153	3197607309	3894892
AL	NC_063214.1	13200001	13300000	0.0002326610286463	72304	737470	3169718643	3595434
AL	NC_063214.1	13300001	13400000	0.0005586362286329	75041	1860924	3331191041	3588136
AL	NC_063214.1	13400001	13500000	0.0004512384964563	77678	1554692	3445388663	3725478
AL	NC_063214.1	13500001	13600000	0.0005908359685996	78750	2103207	3559713883	3551590
AL	NC_063214.1	13600001	13700000	0.0005697273015967	77474	1989717	3492402408	3527700
AL	NC_063214.1	13700001	13800000	0.0007816023867952	75205	2531138	3238395945	3935464
AL	NC_063214.1	13800001	13900000	0.000200633870019	72494	618086	3080666290	3936056
AL	NC_063214.1	13900001	14000000	0.0002841962432021	77602	941795	3313889689	4155866
AL	NC_063214.1	14000001	14100000	0.0002973311319215	78825	1034347	3478771272	3836098
AL	NC_063214.1	14100001	14200000	0.0003246379680025	70659	1059460	3263512295	2966944
AL	NC_063214.1	14200001	14300000	0.0004156820748443	72870	1408714	3388921691	2983414
AL	NC_063214.1	14300001	14400000	0.0001411714416869	72996	456751	3235434834	3507572
AL	NC_063214.1	14400001	14500000	0.0002661236016516	73008	873718	3283128571	3359922
AL	NC_063214.1	14500001	14600000	0.0003934057045983	70622	1276791	3245481662	3021832
AL	NC_063214.1	14600001	14700000	0.0004076461420054	71874	1326782	3254739499	3235142
AL	NC_063214.1	14700001	14800000	0.000532458716277	62119	1552776	2916237358	2452826
AL	NC_063214.1	14800001	14900000	0.0004520593070478	70054	1421653	3144837365	3245954
AL	NC_063214.1	14900001	15000000	0.0003327102685384	72644	1090097	3276415257	3314350
AL	NC_063214.1	15000001	15100000	0.0002766533516726	67927	891936	3224020221	2569780
AL	NC_063214.1	15100001	15200000	0.0002580120926674	71773	839765	3254750548	3208082
AL	NC_063214.1	15200001	15300000	0.0002866785294533	65868	883418	3081563177	2639070
AL	NC_063214.1	15300001	15400000	0.0006769454594182	56219	1829359	2702372805	2018364
AL	NC_063214.1	15400001	15500000	NA	0	NA	NA	NA
AL	NC_063214.1	15500001	15600000	NA	0	NA	NA	NA
AL	NC_063214.1	15600001	15700000	NA	0	NA	NA	NA
AL	NC_063214.1	15700001	15800000	NA	0	NA	NA	NA
AL	NC_063214.1	15800001	15900000	NA	0	NA	NA	NA
AL	NC_063214.1	15900001	16000000	NA	0	NA	NA	NA
AL	NC_063214.1	16000001	16100000	NA	0	NA	NA	NA
AL	NC_063214.1	16100001	16200000	NA	0	NA	NA	NA
AL	NC_063214.1	16200001	16300000	NA	0	NA	NA	NA
AL	NC_063214.1	16300001	16400000	NA	0	NA	NA	NA
AL	NC_063214.1	16400001	16500000	NA	0	NA	NA	NA
AL	NC_063214.1	16500001	16600000	NA	0	NA	NA	NA
AL	NC_063214.1	16600001	16700000	NA	0	NA	NA	NA
AL	NC_063214.1	16700001	16800000	NA	0	NA	NA	NA
AL	NC_063214.1	16800001	16900000	NA	0	NA	NA	NA
AL	NC_063214.1	16900001	17000000	NA	0	NA	NA	NA
AL	NC_063214.1	17000001	17100000	NA	0	NA	NA	NA
AL	NC_063214.1	17100001	17200000	NA	0	NA	NA	NA
AL	NC_063214.1	17200001	17300000	NA	0	NA	NA	NA
AL	NC_063214.1	17300001	17400000	NA	0	NA	NA	NA
AL	NC_063214.1	17400001	17500000	NA	0	NA	NA	NA
AL	NC_063214.1	17500001	17600000	NA	0	NA	NA	NA
AL	NC_063214.1	17600001	17700000	NA	0	NA	NA	NA
AL	NC_063214.1	17700001	17800000	NA	0	NA	NA	NA
AL	NC_063214.1	17800001	17900000	NA	0	NA	NA	NA
AL	NC_063214.1	17900001	18000000	0.0004404546104231	18681	374074	849290690	827670
AL	NC_063214.1	18000001	18100000	0.0002340326582189	74937	815791	3485799829	3064528
AL	NC_063214.1	18100001	18200000	0.000144542174059	74482	513429	3552105144	2755900
AL	NC_063214.1	18200001	18300000	0.0002997214352016	78492	1148967	3833449547	2613010
AL	NC_063214.1	18300001	18400000	0.0003552357733818	73452	1259966	3546844362	2573676
AL	NC_063214.1	18400001	18500000	0.0004529514571351	70661	1551295	3424859277	2435152
AL	NC_063214.1	18500001	18600000	0.0004623949238411	66371	1516729	3280159279	2081832
AL	NC_063214.1	18600001	18700000	0.0003636968602458	70098	1261261	3467890812	2186300
AL	NC_063214.1	18700001	18800000	0.0004857349904089	67919	1639684	3375676104	2069558
AL	NC_063214.1	18800001	18900000	0.0003987979195346	70473	1420122	3561006541	1954552
AL	NC_063214.1	18900001	19000000	0.0005017751112229	73956	1813838	3614842505	2444462
AL	NC_063214.1	19000001	19100000	0.0003479811691488	75035	1267808	3643323583	2561792
AL	NC_063214.1	19100001	19200000	0.0003046107196999	55183	865214	2840392488	1370902
AL	NC_063214.1	19200001	19300000	0.000832332340468	74525	3073847	3693052463	2300412
AL	NC_063214.1	19300001	19400000	0.0004356333283866	77680	1673763	3842137162	2419596
AL	NC_063214.1	19400001	19500000	0.0005205878948518	74062	1924010	3695840835	2210574
AL	NC_063214.1	19500001	19600000	0.0005892952245146	78061	2203582	3739351531	2824324
AL	NC_063214.1	19600001	19700000	0.0004040143705126	73184	1452704	3595674080	2361264
AL	NC_063214.1	19700001	19800000	0.0004124309676879	75916	1634589	3963303263	1712122
AL	NC_063214.1	19800001	19900000	0.0003021443083777	76801	1180300	3906411497	2051080
AL	NC_063214.1	19900001	20000000	0.0006536649002058	71969	2385236	3649019550	1967534
AL	NC_063214.1	20000001	20100000	0.0003904087224038	80341	1504175	3852821194	2902350
AL	NC_063214.1	20100001	20200000	0.0002329546933817	79893	870431	3736481920	3194698
AL	NC_063214.1	20200001	20300000	0.0002076648385407	76440	767025	3693571841	2668110
AL	NC_063214.1	20300001	20400000	0.0005498454465208	83018	2147096	3904908213	3237330
AL	NC_063214.1	20400001	20500000	0.0002199761317163	84145	872917	3968235068	3246994
AL	NC_063214.1	20500001	20600000	0.0001480140543876	83357	609201	4115832125	2624216
AL	NC_063214.1	20600001	20700000	0.0006746577526572	82974	2739553	4060655924	2724124
AL	NC_063214.1	20700001	20800000	0.0004959844313702	86347	1941412	3914259959	3856728
AL	NC_063214.1	20800001	20900000	0.0003626414575941	84133	1386070	3822149870	3727630
AL	NC_063214.1	20900001	21000000	0.0002908541986191	82891	1091918	3754176509	3713236
AL	NC_063214.1	21000001	21100000	0.0004484582943389	82183	1673057	3730685821	3651548
AL	NC_063214.1	21100001	21200000	0.0003757649899683	80326	1398138	3720777713	3320962
AL	NC_063214.1	21200001	21300000	0.0003665769490663	83029	1411695	3851019557	3417464
AL	NC_063214.1	21300001	21400000	0.0004769167068565	82177	1810265	3795767634	3441494
AL	NC_063214.1	21400001	21500000	0.0005116922793887	74116	1802392	3522413905	2775622
AL	NC_063214.1	21500001	21600000	0.0004033018791784	87170	1709983	4239957928	2947908
AL	NC_063214.1	21600001	21700000	0.000335667166605	84368	1374958	4096194495	2880418
AL	NC_063214.1	21700001	21800000	0.0005536370495899	86077	2276162	4111289159	3154100
AL	NC_063214.1	21800001	21900000	0.0004131245031193	78678	1607223	3890408310	2462712
AL	NC_063214.1	21900001	22000000	0.0003915818462151	83618	1540508	3934063887	3256334
AL	NC_063214.1	22000001	22100000	0.0004593913131998	83714	1779230	3873016204	3477556
AL	NC_063214.1	22100001	22200000	4.969447266348883e-05	81277	190989	3843264447	3103540
AL	NC_063214.1	22200001	22300000	0.0002765682856138	83227	1044026	3774930295	3707376
AL	NC_063214.1	22300001	22400000	0.000279174732836	83071	1043476	3737716481	3801316
AL	NC_063214.1	22400001	22500000	0.0004821282672399	84237	1874793	3888577226	3527102
AL	NC_063214.1	22500001	22600000	0.0007419852428132	82817	2836567	3822942609	3468912
AL	NC_063214.1	22600001	22700000	0.0004337941251637	80195	1626825	3750223679	3199152
AL	NC_063214.1	22700001	22800000	0.0002360236565377	83838	943831	3998883052	3088260
AL	NC_063214.1	22800001	22900000	0.0004611985709203	80733	1723207	3736366738	3349166
AL	NC_063214.1	22900001	23000000	0.0004681950153836	83676	1806014	3857396898	3522108
AL	NC_063214.1	23000001	23100000	0.0003737732583459	79097	1376890	3683757383	3209580
AL	NC_063214.1	23100001	23200000	0.0001618146292538	80331	590061	3646524438	3568690
AL	NC_063214.1	23200001	23300000	0.0004697731289003	83206	1845728	3928977386	3196768
AL	NC_063214.1	23300001	23400000	0.0003589909049489	84521	1461728	4071768894	2986686
AL	NC_063214.1	23400001	23500000	0.0002351247718542	82656	901634	3834704412	3396864
AL	NC_063214.1	23500001	23600000	0.0002091959519776	83781	864565	4132799855	2648940
AL	NC_063214.1	23600001	23700000	0.0002525788814544	83681	1059079	4193062357	2444008
AL	NC_063214.1	23700001	23800000	0.0003420774706368	83408	1357177	3967455084	3120712
AL	NC_063214.1	23800001	23900000	0.00039768163192	85157	1563857	3932434577	3561536
AL	NC_063214.1	23900001	24000000	0.0001338961629766	81295	479746	3582970485	3975500
AL	NC_063214.1	24000001	24100000	0.0002258481954456	82993	876932	3882838197	3314432
AL	NC_063214.1	24100001	24200000	0.0002842820515167	82591	1154694	4061790021	2653988
AL	NC_063214.1	24200001	24300000	0.0002977345933605	84326	1136535	3817275605	3783002
AL	NC_063214.1	24300001	24400000	0.0005638834846588	86000	2235696	3964819082	3613556
AL	NC_063214.1	24400001	24500000	0.0003465856310542	76436	1277363	3685562486	2688628
AL	NC_063214.1	24500001	24600000	0.0002179445260838	79376	875483	4016999260	2189216
AL	NC_063214.1	24600001	24700000	0.0001911801808581	85276	760943	3980239984	3430240
AL	NC_063214.1	24700001	24800000	0.0002320642986984	83802	847196	3650695108	4236732
AL	NC_063214.1	24800001	24900000	0.0001745615104829	81046	683810	3917301117	2830162
AL	NC_063214.1	24900001	25000000	0.000411627524089	85224	1718492	4174871454	2786612
AL	NC_063214.1	25000001	25100000	0.0004025446300266	87507	1777892	4416633256	2442158
AL	NC_063214.1	25100001	25200000	0.0003846451789899	85142	1589677	4132840048	2915684
AL	NC_063214.1	25200001	25300000	0.0005287384126044	85014	2151176	4068507127	3093806
AL	NC_063214.1	25300001	25400000	0.0003090166801089	87146	1324287	4285487112	2798740
AL	NC_063214.1	25400001	25500000	0.0005570887483669	87200	2428722	4359668019	2565530
AL	NC_063214.1	25500001	25600000	0.0004780303376085	86544	2019363	4224340677	2884494
AL	NC_063214.1	25600001	25700000	0.0005426963772911	85328	2350173	4330548532	2312256
AL	NC_063214.1	25700001	25800000	0.0005949409596659	87254	2634323	4427872980	2361580
AL	NC_063214.1	25800001	25900000	0.0006498993604016	84306	2743078	4220773503	2464910
AL	NC_063214.1	25900001	26000000	0.0004237065309939	87675	1844406	4353027072	2678302
AL	NC_063214.1	26000001	26100000	0.0005601633209358	87299	2428258	4334910747	2663432
AL	NC_063214.1	26100001	26200000	0.0009126120256029	86996	4033037	4419224037	2339822
AL	NC_063214.1	26200001	26300000	0.0004856068770998	86318	2058436	4238893840	2785404
AL	NC_063214.1	26300001	26400000	0.0007513028172923	84716	3064291	4078636376	2992344
AL	NC_063214.1	26400001	26500000	0.0006726113183178	84926	2765079	4110961152	2928556
AL	NC_063214.1	26500001	26600000	0.0004730825434486	86387	1988850	4204023225	2909236
AL	NC_063214.1	26600001	26700000	0.0003683956158237	84905	1546724	4198540736	2645130
AL	NC_063214.1	26700001	26800000	0.0002294810955988	86650	975376	4250354468	2812276
AL	NC_063214.1	26800001	26900000	0.0004743347259056	83797	1959406	4130850838	2653518
AL	NC_063214.1	26900001	27000000	6.39199700731552e-05	85493	257929	4035186495	3282452
AL	NC_063214.1	27000001	27100000	0.0001077360902343	87359	450584	4182293965	3165012
AL	NC_063214.1	27100001	27200000	0.0006795240355429	80981	2698350	3970941216	2630914
AL	NC_063214.1	27200001	27300000	0.0002721236770429	85697	1141476	4194695634	2807422
AL	NC_063214.1	27300001	27400000	0.0004018298324593	85481	1723347	4288748273	2466992
AL	NC_063214.1	27400001	27500000	7.260908237949332e-05	84425	301088	4146698872	2717962
AL	NC_063214.1	27500001	27600000	6.476120764733283e-05	86345	282577	4363368292	2397850
AL	NC_063214.1	27600001	27700000	0.0002515206284703	82189	1019106	4051778998	2603782
AL	NC_063214.1	27700001	27800000	0.0006145873114613	83476	2497688	4064008406	2813948
AL	NC_063214.1	27800001	27900000	0.0005751243336354	84380	2227496	3873068604	3604688
AL	NC_063214.1	27900001	28000000	0.0004036142427626	80503	1500832	3718481265	3363420
AL	NC_063214.1	28000001	28100000	0.0004028345728782	83541	1609969	3996600859	3040260
AL	NC_063214.1	28100001	28200000	0.0003422278264016	86428	1380849	4034882302	3462372
AL	NC_063214.1	28200001	28300000	0.0003468031637948	85113	1460342	4210867006	2656518
AL	NC_063214.1	28300001	28400000	0.0005210895261722	83013	2120887	4070100997	2703184
AL	NC_063214.1	28400001	28500000	0.0004596653790897	85198	1945912	4233322953	2594026
AL	NC_063214.1	28500001	28600000	0.0006994994593136	85729	3001330	4290682373	2528128
AL	NC_063214.1	28600001	28700000	0.0006608401183948	86538	2974673	4501350504	1999812
AL	NC_063214.1	28700001	28800000	0.0005626630245629	81755	2171892	3860022616	3141478
AL	NC_063214.1	28800001	28900000	0.0006044524906303	84892	2401589	3973164206	3375980
AL	NC_063214.1	28900001	29000000	0.0004608951675409	85941	1898122	4118337821	3107864
AL	NC_063214.1	29000001	29100000	0.0006227509632593	86289	2665775	4280643720	2657250
AL	NC_063214.1	29100001	29200000	0.0005828926539179	86885	2409009	4132851879	3229228
AL	NC_063214.1	29200001	29300000	0.0005460235995312	77940	1994612	3652977640	3080344
AL	NC_063214.1	29300001	29400000	0.0007420904830414	85095	3023223	4073927734	3083546
AL	NC_063214.1	29400001	29500000	0.0007066172516798	83346	2936865	4156231670	2497160
AL	NC_063214.1	29500001	29600000	0.000457151405225	85170	1858928	4066328964	3127108
AL	NC_063214.1	29600001	29700000	0.0003501764281269	83977	1353350	3864766133	3554088
AL	NC_063214.1	29700001	29800000	0.0005250683638624	86192	2076462	3954650752	3684152
AL	NC_063214.1	29800001	29900000	0.0003619521687622	83770	1451891	4011278631	3045918
AL	NC_063214.1	29900001	30000000	0.0001991147387212	86937	858902	4313603330	2671606
AL	NC_063214.1	30000001	30100000	0.000554078874533	84842	2343981	4230410340	2541972
AL	NC_063214.1	30100001	30200000	0.0005933721603647	84553	2249435	3790934510	3916310
AL	NC_063214.1	30200001	30300000	0.0006624185113959	83588	2662134	4018809792	2977104
AL	NC_063214.1	30300001	30400000	0.0005888955320642	86261	2445977	4153498994	3045806
AL	NC_063214.1	30400001	30500000	0.0006204063157146	83967	2543347	4099485991	2794416
AL	NC_063214.1	30500001	30600000	0.0004645114882419	84990	1864275	4013409888	3262092
AL	NC_063214.1	30600001	30700000	0.0004273572850875	84478	1722494	4030571281	3108146
AL	NC_063214.1	30700001	30800000	0.000520558523925	82998	1973925	3791936755	3602606
AL	NC_063214.1	30800001	30900000	0.0004591135762978	82757	1811914	3946548509	3055880
AL	NC_063214.1	30900001	31000000	0.0004056189583874	87483	1736948	4282216016	2873222
AL	NC_063214.1	31000001	31100000	0.0003291327013253	84834	1361860	4137723157	2843322
AL	NC_063214.1	31100001	31200000	0.0006213284908069	82790	2652017	4268300970	2036896
AL	NC_063214.1	31200001	31300000	0.0001758716058185	84729	767776	4365548358	2093414
AL	NC_063214.1	31300001	31400000	0.0005933686786532	84562	2647568	4461927458	1758736
AL	NC_063214.1	31400001	31500000	0.0001700858681989	84732	759706	4466602711	1776858
AL	NC_063214.1	31500001	31600000	0.0005811288138326	82809	2480760	4268864219	2037724
AL	NC_063214.1	31600001	31700000	0.0005857318987843	83984	2480866	4235497512	2360240
AL	NC_063214.1	31700001	31800000	0.0005932335261762	86152	2541182	4283611576	2620456
AL	NC_063214.1	31800001	31900000	0.000518428411032	84660	2107938	4066015587	3032082
AL	NC_063214.1	31900001	32000000	0.0007895238807826	82398	3075533	3895427453	3153266
AL	NC_063214.1	32000001	32100000	0.0006403896614609	85115	2493507	3893734003	3677944
AL	NC_063214.1	32100001	32200000	0.0004759871705399	82127	1883828	3957728520	2899102
AL	NC_063214.1	32200001	32300000	0.0005322838192401	39593	972392	1826829907	1666316
AL	NC_063214.1	32300001	32400000	0.0006348685201329	36760	1042333	1641809236	1727360
AL	NC_063214.1	32400001	32500000	0.000396831669673	84524	1534149	3865994368	3657688
AL	NC_063214.1	32500001	32600000	0.0006084046779841	83201	2401600	3947372673	3139616
AL	NC_063214.1	32600001	32700000	0.0004089759284013	84656	1595236	3900562085	3563438
AL	NC_063214.1	32700001	32800000	0.0004851964448155	84882	1972026	4064386747	3072590
AL	NC_063214.1	32800001	32900000	0.0003769751084217	84584	1561371	4141841106	2773676
AL	NC_063214.1	32900001	33000000	0.0004452605571131	72073	1617248	3632138473	2036144
AL	NC_063214.1	33000001	33100000	0.0005957516116277	86245	2585277	4339521622	2457774
AL	NC_063214.1	33100001	33200000	0.0005370434167501	85268	2305392	4292747901	2423574
AL	NC_063214.1	33200001	33300000	0.0005584030397962	86204	2351624	4211338106	2858932
AL	NC_063214.1	33300001	33400000	0.0004407791945108	88217	1974833	4480322630	2375814
AL	NC_063214.1	33400001	33500000	0.0006160472435872	79168	2404015	3902322468	2511680
AL	NC_063214.1	33500001	33600000	0.0007624376647969	84185	3074868	4032943468	3041490
AL	NC_063214.1	33600001	33700000	0.0007840414186492	82404	3100357	3954328083	2954954
AL	NC_063214.1	33700001	33800000	0.0008967760516699	84204	3746223	4177434258	2577788
AL	NC_063214.1	33800001	33900000	0.0007925629230955	82435	3115718	3931193233	3049084
AL	NC_063214.1	33900001	34000000	0.0008553666362138	83854	3600315	4209089819	2412678
AL	NC_063214.1	34000001	34100000	0.0005943442623246	84533	2531285	4258954213	2387296
AL	NC_063214.1	34100001	34200000	0.0005760063424995	84125	2342792	4067302436	2922698
AL	NC_063214.1	34200001	34300000	0.0005036181773794	81541	1952582	3877107872	3046954
AL	NC_063214.1	34300001	34400000	0.0004129143059505	74094	1520607	3682621256	2255124
AL	NC_063214.1	34400001	34500000	0.0004151980474596	86539	1829258	4405748079	2295384
AL	NC_063214.1	34500001	34600000	0.0006429611751819	85815	2735272	4254179110	2643970
AL	NC_063214.1	34600001	34700000	0.0005272464565777	83759	2174387	4124042889	2666212
AL	NC_063214.1	34700001	34800000	0.0003666322259974	85936	1487867	4058200274	3292100
AL	NC_063214.1	34800001	34900000	0.0006379790311445	84665	2520698	3951067162	3399598
AL	NC_063214.1	34900001	35000000	0.0003336016916139	82557	1300561	3898544380	3164714
AL	NC_063214.1	35000001	35100000	0.000652119373214	81898	2482659	3807062176	3334364
AL	NC_063214.1	35100001	35200000	0.0007113123581099	83657	2729154	3836786988	3583362
AL	NC_063214.1	35200001	35300000	0.0003778323051214	81926	1436687	3802446166	3360240
AL	NC_063214.1	35300001	35400000	0.0005787846616699	81424	2113056	3650850031	3764634
AL	NC_063214.1	35400001	35500000	0.0005873900110161	79220	2104327	3582503891	3561578
AL	NC_063214.1	35500001	35600000	0.000568801227233	80494	2019041	3549642482	3924504
AL	NC_063214.1	35600001	35700000	0.0007671428977487	80001	2692709	3510048790	3957638
AL	NC_063214.1	35700001	35800000	0.0006405674360663	79420	2202015	3437600596	4090496
AL	NC_063214.1	35800001	35900000	0.0010312438374147	79279	3579219	3470778559	3951824
AL	NC_063214.1	35900001	36000000	0.0008362760986266	80488	2932428	3506530923	4069362
AL	NC_063214.1	36000001	36100000	0.0007422351842616	79359	2561469	3451020720	4032702
AL	NC_063214.1	36100001	36200000	0.0007469220103849	81615	2634463	3527092472	4222230
AL	NC_063214.1	36200001	36300000	0.0008596603644103	78630	3023663	3517276270	3669160
AL	NC_063214.1	36300001	36400000	0.0004479991238269	81014	1623670	3624270481	3786770
AL	NC_063214.1	36400001	36500000	0.0006596053496166	79858	2389602	3622775348	3557556
AL	NC_063214.1	36500001	36600000	0.0008665359466077	83531	3253316	3754392432	3831462
AL	NC_063214.1	36600001	36700000	0.0006828174393075	84693	2753314	4032284241	3151960
AL	NC_063214.1	36700001	36800000	0.0007707522482146	79477	2777201	3603234381	3547168
AL	NC_063214.1	36800001	36900000	0.0005578905714285	75402	1959528	3512387734	3053920
AL	NC_063214.1	36900001	37000000	0.0007213441455582	82465	2777531	3850493578	3308238
AL	NC_063214.1	37000001	37100000	0.0006263161812733	79726	2335390	3728771617	3177146
AL	NC_063214.1	37100001	37200000	0.0003896762225213	84468	1480845	3800193377	3862078
AL	NC_063214.1	37200001	37300000	0.0004936294515206	82171	1884221	3817075732	3358382
AL	NC_063214.1	37300001	37400000	0.0005460034679728	80692	1981862	3629760828	3692360
AL	NC_063214.1	37400001	37500000	0.0004815188250314	80463	1744117	3622115916	3679758
AL	NC_063214.1	37500001	37600000	0.0003000974313699	81055	1087044	3622303580	3793342
AL	NC_063214.1	37600001	37700000	0.000250754879946	82780	919247	3665918686	3983660
AL	NC_063214.1	37700001	37800000	0.0005156476878189	81271	1897750	3680322912	3639294
AL	NC_063214.1	37800001	37900000	0.0004703996217218	85033	1807147	3841727154	3832094
AL	NC_063214.1	37900001	38000000	0.000364332775369	75788	1313706	3605785943	2824146
AL	NC_063214.1	38000001	38100000	0.0003020367355341	84673	1256366	4159646335	2733324
AL	NC_063214.1	38100001	38200000	0.0004924826299793	78016	1907498	3873228991	2386650
